Latitude,Longitude,Street,Hour,Incident_Count,Total_Injured
40.757908,-73.989296,W 43 ST,0,1,0
40.813920,-73.818460,Unknown,0,1,0
40.599660,-73.989670,Unknown,0,1,0
40.787888,-73.973650,Unknown,0,1,0
40.713260,-73.873024,METROPOLITAN AVE,0,1,0
40.861730,-73.830530,Unknown,0,1,0
40.610123,-73.922400,Unknown,0,1,0
40.725796,-73.997610,MERCER ST,0,1,0
40.651608,-73.933300,CHURCH AVE,0,1,0
40.710537,-73.837660,JACKIE ROBINSON PKWY,0,1,0
40.756622,-73.817170,PARSONS BLVD,0,1,0
40.671535,-73.957660,FRANKLIN AVE,0,1,0
40.762386,-73.742930,DOUGLASTON PKWY,0,1,0
40.693516,-73.988430,Unknown,0,1,0
40.818813,-73.942430,Unknown,0,1,0
40.854504,-73.867710,LYDIG AVE,0,1,0
40.861140,-73.913370,MAJOR DEEGAN EXPRESSWAY RAMP,0,1,0
40.684010,-74.001650,UNION ST,0,1,0
40.708904,-73.959250,BROADWAY,0,1,0
40.763573,-73.921880,33 ST,0,1,0
40.697235,-73.873314,JACKIE ROBINSON PKWY,0,1,0
40.827454,-73.836610,HUTCHINSON RIVER PARKWAY,0,1,0
40.777233,-73.990230,HENRY HUDSON PARKWAY,0,1,0
40.674625,-74.007710,COLUMBIA ST,0,1,0
40.711845,-73.859760,WOODHAVEN BLVD,0,1,0
40.674755,-73.944330,Unknown,0,1,0
40.771347,-73.833390,LINDEN PLACE,0,1,0
40.759670,-73.927246,31 ST,0,1,0
40.700836,-73.994950,BROOKLYN QUEENS EXPRESSWAY,0,1,0
40.690773,-73.924290,RALPH AVE,0,1,0
40.655884,-73.942400,CLARKSON AVE,0,1,0
40.669290,-73.842440,CROSS BAY BLVD,0,1,0
40.758255,-73.777200,CLEARVIEW EXPRESSWAY,0,1,0
40.719864,-73.944860,BROOKLYN QUEENS EXPRESSWAY,0,1,0
40.783978,-73.970300,CENTRAL PARK W,0,1,0
40.715237,-74.005420,DUANE ST,0,1,0
40.858116,-73.856636,PELHAM PARKWAY,0,3,0
40.667080,-73.810326,N CONDUIT AVE,0,1,0
40.823950,-73.898224,Unknown,0,1,0
40.835342,-73.904630,E 170 ST,0,1,0
40.741670,-74.001130,8 AVE,0,2,0
40.721085,-73.908340,59 ST,0,1,0
40.756138,-73.983170,AVENUE OF THE AMERICAS,0,1,0
40.750893,-73.862680,Unknown,0,1,0
40.831013,-73.904070,Unknown,0,1,0
40.550110,-74.138090,KEEGANS LN,0,1,0
40.673180,-73.781020,157 ST,0,1,0
40.635437,-74.132340,BOND ST,0,1,0
40.893757,-73.858990,Unknown,0,1,0
40.746777,-73.792410,UNDERHILL AVE,0,1,0
40.750416,-73.897730,35 AVE,0,1,0
40.652500,-73.924640,CHURCH AVE,0,1,0
40.643444,-73.961174,Unknown,0,1,0
40.893166,-73.852420,BUSSING AVE,0,1,0
40.753475,-73.871670,Unknown,0,1,0
40.801743,-73.964760,AMSTERDAM AVE,0,2,0
40.836033,-73.902650,Unknown,0,1,0
40.764618,-73.958320,E 67 ST,0,1,0
40.667076,-73.780910,BELT PARKWAY,0,1,0
40.516340,-74.232830,PAGE AVE,0,2,0
40.697430,-73.805664,Unknown,0,1,0
40.815815,-73.945300,Unknown,0,1,0
40.603645,-74.077320,HYLAN BLVD,0,1,0
40.588352,-74.164990,Unknown,0,1,0
40.743700,-73.773610,LONG ISLAND EXPRESSWAY,0,1,0
40.657230,-74.004780,GOWANUS EXPY (BQE),0,1,0
40.618053,-73.980680,60 ST,0,1,0
40.884735,-73.840440,BAYCHESTER AVE,0,1,0
40.891930,-73.855150,E 232 ST,0,1,0
40.696133,-73.987110,JAY ST,0,2,0
40.815940,-73.918175,Unknown,0,1,0
40.620632,-74.008320,Unknown,0,1,0
40.673183,-74.002610,LORRAINE ST,0,1,0
40.729110,-74.010670,WEST ST,0,1,0
40.856995,-73.867610,PELHAM PARKWAY,0,1,0
40.668020,-73.907320,Unknown,0,1,0
40.858418,-73.885130,E FORDHAM RD,0,1,0
40.764507,-73.884155,85 ST,0,1,0
40.735325,-73.865160,JUNCTION BLVD,0,1,0
40.853817,-73.908500,W BURNSIDE AVE,0,1,0
40.731815,-73.871290,LONG ISLAND EXPY,0,1,0
40.841770,-73.925480,MERRIAM AVE,0,1,0
40.894905,-73.844696,Unknown,0,1,0
40.711570,-73.785030,178 ST,0,1,0
40.679400,-73.967540,Unknown,0,1,0
40.691590,-73.827990,Unknown,0,1,0
40.743263,-73.982010,E 29 ST,0,1,0
40.772990,-73.982080,W 65 ST,0,1,0
40.740894,-73.899605,65 PL,0,1,0
40.675545,-73.911000,ROCKAWAY AVE,0,1,0
40.738407,-73.982530,Unknown,0,1,0
40.828224,-73.908610,E 166 ST,0,1,0
40.705967,-73.817690,87 AVE,0,1,0
40.680220,-73.883780,FULTON ST,0,1,0
40.761486,-73.942630,Unknown,0,1,0
40.676876,-73.949844,NOSTRAND AVE,0,1,0
40.647068,-73.993930,37 ST,0,1,0
40.807610,-73.953040,W 121 ST,0,1,0
40.775963,-73.942480,FDR DRIVE,0,1,0
40.845177,-73.914160,CROSS BRONX EXPY,0,1,0
40.832188,-73.912926,Unknown,0,1,0
40.738808,-73.990425,Unknown,0,1,0
40.780150,-73.846020,22 AVE,0,1,0
40.740273,-73.895850,69 ST,0,2,0
40.872280,-73.843630,Unknown,0,1,0
40.627010,-73.943470,Unknown,0,1,0
40.664090,-73.781075,Unknown,0,1,0
40.687088,-73.980700,Unknown,0,1,0
40.855920,-73.917190,CEDAR AVE,0,1,0
40.843956,-73.897800,CROSS BRONX EXPY,0,1,0
40.756670,-73.828800,MAIN ST,0,1,0
40.751120,-73.971260,2 AVE,0,1,0
40.765020,-73.964340,Unknown,0,1,0
40.706390,-73.808070,Unknown,0,1,0
40.758057,-73.936940,Unknown,0,1,0
40.759870,-73.771150,NORTHERN BLVD,0,2,0
40.745594,-73.903390,ROOSEVELT AVE,0,1,0
40.881664,-73.862434,Unknown,0,1,0
40.666126,-73.995290,3 AVE,0,1,0
40.789146,-73.929830,Unknown,0,1,0
40.741627,-73.879170,WHITNEY AVE,0,1,0
40.688293,-73.839200,Unknown,0,1,0
40.597134,-73.766785,Unknown,0,1,0
40.586754,-73.958050,E 12 ST,0,1,0
40.608090,-74.161870,Unknown,0,1,0
40.706470,-73.962524,Unknown,0,1,0
40.699390,-73.919370,KNICKERBOCKER AVE,0,1,0
40.745070,-73.936350,30 PL,0,1,0
40.752216,-73.948810,43 AVE,0,1,0
40.815197,-73.910630,Unknown,0,1,0
40.653454,-73.897606,STANLEY AVE,0,1,0
40.854908,-73.929640,W 190 ST,0,1,0
40.775043,-73.965150,5 AVE,0,1,0
40.596996,-74.162605,Unknown,0,1,0
40.861538,-73.911350,Unknown,0,1,0
40.764267,-73.722946,LONG ISLAND EXPRESSWAY,0,2,0
40.652138,-73.870850,Unknown,0,1,0
40.581760,-73.850280,BEACH CHANNEL DR,0,1,0
40.783890,-73.950290,E 94 ST,0,1,0
40.611168,-74.087090,STEUBEN ST,0,1,0
40.639885,-73.957436,Unknown,0,1,0
40.697918,-73.920820,HARMAN ST,0,1,0
40.683567,-73.941055,THROOP AVE,0,1,0
40.717197,-73.911500,Unknown,0,1,0
40.663452,-73.899260,Unknown,0,1,0
40.662746,-73.921930,ROCKAWAY PKWY,0,1,0
40.773980,-73.948550,E 83 ST,0,1,0
40.541670,-74.207980,WOODROW RD,0,1,0
40.651688,-73.888760,ALABAMA AVE,0,1,0
40.626890,-73.945880,AVENUE J,0,1,0
40.630238,-73.986930,Unknown,0,1,0
40.610420,-73.982110,AVENUE O,0,1,0
40.762646,-73.726520,57 AVE,0,1,0
40.711365,-73.780380,Unknown,0,1,0
40.854313,-73.884530,Unknown,0,1,0
40.875328,-73.869220,BARKER AVE,0,1,0
40.714302,-73.729910,CROSS ISLAND PKWY,0,1,0
40.719124,-73.990845,Unknown,0,1,0
40.733376,-73.866650,LONG ISLAND EXPRESSWAY,0,1,0
40.804590,-73.912125,BRUCKNER BLVD,0,1,0
40.776455,-73.901665,20 AVE,0,1,0
40.762100,-73.975660,Unknown,0,1,0
40.752136,-73.925630,38 ST,0,1,0
40.684890,-73.962105,GRAND AVE,0,1,0
40.882465,-73.829600,Unknown,0,1,0
40.714394,-73.936090,Unknown,0,1,0
40.652393,-73.926544,CHURCH AVE,0,1,0
40.746630,-73.896220,Unknown,0,1,0
40.767662,-73.938866,Unknown,0,1,0
40.685028,-73.971240,CARLTON AVE,0,1,0
40.724125,-73.898460,Unknown,0,1,0
40.636820,-73.902176,AVENUE K,0,2,0
40.607685,-74.138920,STATEN ISLAND EXPRESSWAY,0,1,0
40.690170,-73.795906,110 AVE,0,1,0
40.767467,-73.982810,Unknown,0,1,0
40.879740,-73.858840,Unknown,0,1,0
40.648590,-73.905060,Unknown,0,1,0
40.751442,-73.976050,E 42 ST,0,1,0
40.583656,-73.986550,BAY 52 ST,0,1,0
40.823578,-73.914170,MELROSE AVE,0,1,0
40.808743,-73.952450,Unknown,0,1,0
40.751170,-73.915190,48 ST,0,1,0
40.722603,-73.937110,VANDERVOORT AVE,0,1,0
40.724280,-74.003010,Unknown,0,1,0
40.677470,-73.866700,GLENMORE AVE,0,1,0
40.731150,-73.951780,MCGUINNESS BLVD,0,1,0
40.648250,-73.931595,Unknown,0,1,0
40.886430,-73.895805,MAJOR DEEGAN EXPRESSWAY,0,2,0
40.603730,-73.996796,86 ST,0,1,0
40.631706,-73.946480,AVENUE H,0,1,0
40.680252,-73.822220,111 AVE,0,1,0
40.637833,-74.079940,Unknown,0,1,0
40.818560,-73.927315,E 149 ST,0,1,0
40.756943,-73.872215,96 ST,0,1,0
40.707670,-73.961426,Unknown,0,1,0
40.687940,-73.789630,LINDEN BLVD,0,2,0
40.676190,-73.908090,ATLANTIC AVE,0,1,0
40.673347,-73.894104,Unknown,0,1,0
40.863907,-73.897180,Unknown,0,1,0
40.574160,-74.116684,NEW DORP LN,0,1,0
40.767130,-73.993720,W 52 ST,0,1,0
40.743244,-73.987410,Unknown,0,1,0
40.760990,-73.973310,E 55 ST,0,1,0
40.862934,-73.889984,Unknown,0,1,0
40.642635,-73.956450,Unknown,0,1,0
40.760586,-73.989520,Unknown,0,1,0
40.843464,-73.836820,HUTCHINSON RIVER PKWY E,0,1,0
40.689170,-73.909490,CENTRAL AVE,0,1,0
40.887978,-73.834435,PRATT AVE,0,1,0
40.637740,-73.933540,Unknown,0,1,0
40.786423,-73.823940,WHITESTONE EXPRESSWAY,0,1,0
40.667515,-73.775400,BELT PARKWAY,0,1,0
40.806976,-73.943970,Unknown,0,1,0
40.612140,-73.944275,Unknown,0,1,0
40.788586,-73.955284,E 97 ST,0,1,0
40.630660,-74.031060,77 ST,0,1,0
40.585760,-73.974460,SHELL RD,0,1,0
40.811638,-73.949550,Unknown,0,1,0
40.690410,-73.755560,119 AVE,0,1,0
40.689920,-73.777890,115 AVE,0,1,0
40.748440,-73.996190,8 AVE,0,1,0
40.819220,-73.809550,CROSS BRONX EXPY RAMP,0,1,0
40.636127,-73.942370,Unknown,0,1,0
40.867027,-73.917046,W 211 ST,0,1,0
40.856640,-73.924690,FORT GEORGE AVE,0,1,0
40.745980,-73.948070,46 AVE,0,1,0
40.769100,-73.981410,Unknown,0,1,0
40.692184,-73.822620,Unknown,0,1,0
40.722576,-73.940490,BROOKLYN QUEENS EXPRESSWAY,0,1,0
40.677742,-73.867600,Unknown,0,1,0
40.864807,-73.919365,W 207 ST,0,1,0
40.791200,-73.823270,WHITESTONE EXPY EXIT 16 SB,0,1,0
40.713300,-73.954960,Unknown,0,1,0
40.632440,-73.888176,ROCKAWAY PKWY,0,1,0
40.665350,-73.816950,BELT PARKWAY,0,1,0
40.789380,-73.843750,124 ST,0,1,0
40.584990,-73.943810,BEDFORD AVENUE,0,1,0
40.658314,-73.984170,PROSPECT EXPRESSWAY RAMP,0,1,0
40.584640,-73.960170,BELT PARKWAY,0,1,0
40.577020,-73.953285,Unknown,0,1,0
40.773106,-73.845650,COLLEGE POINT BLVD,0,1,0
40.637770,-74.076010,VICTORY BLVD,0,1,0
40.650080,-73.951180,Unknown,0,1,0
40.749123,-73.868660,Unknown,0,1,0
40.664017,-73.768590,GUY R BREWER BLVD,0,1,0
40.638620,-73.891045,AVENUE M,0,1,0
40.669340,-73.870970,Unknown,0,1,0
40.789370,-73.811520,14 AVE,0,1,0
40.743300,-73.837685,VAN WYCK EXPY,0,1,0
40.775000,-73.963090,E 77 ST,0,1,0
40.895725,-73.915280,Unknown,0,1,0
40.703950,-73.818330,136 ST,0,1,0
40.596450,-74.094280,RICHMOND RD,0,1,0
40.837223,-73.859950,PARKCHESTER RD,0,1,0
40.698820,-73.790794,164 PL,0,1,0
40.817513,-73.859200,RANDALL AVE,0,1,0
40.606888,-73.995880,82 ST,0,1,0
40.862717,-73.902290,W FORDHAM RD,0,2,0
40.675900,-73.961240,Unknown,0,1,0
40.632442,-73.944480,Unknown,0,1,0
40.725723,-73.759384,GRAND CENTRAL PKWY,0,1,0
40.759823,-73.855090,GRAND CENTRAL PKWY,0,2,0
40.683342,-74.001970,PRESIDENT ST,0,1,0
40.847553,-73.864265,Unknown,0,1,0
40.684840,-73.792800,SUTPHIN BLVD,0,1,0
40.860096,-73.907100,Unknown,0,1,0
40.668774,-73.948960,Unknown,0,1,0
40.876865,-73.879730,VAN CORTLANDT AVE E,0,1,0
40.716446,-73.988365,GRAND ST,0,1,0
40.597830,-73.965485,AVENUE U,0,1,0
40.742435,-73.954360,Unknown,0,1,0
40.681988,-73.849760,ROCKAWAY BLVD,0,1,0
40.694500,-73.827880,Unknown,0,1,0
40.774864,-73.909134,Unknown,0,1,0
40.748600,-73.991080,Unknown,0,1,0
40.759570,-73.830140,ROOSEVELT AVE,0,1,0
40.702990,-73.821266,Unknown,0,1,0
40.702927,-73.883460,Unknown,0,1,0
40.669254,-73.845890,Unknown,0,1,0
40.865685,-73.862710,Unknown,0,1,0
40.759914,-73.826390,Unknown,0,1,0
40.709568,-73.832850,Unknown,0,1,0
40.822990,-73.867805,SOUNDVIEW AVE,0,1,0
40.669250,-73.939430,ALBANY AVE,0,1,0
40.833965,-73.862890,CROSS BRONX EXPY,0,2,0
40.851665,-73.891740,QUARRY RD,0,1,0
40.850212,-73.914360,Unknown,0,1,0
40.681118,-73.964424,ATLANTIC AVE,0,1,0
40.630905,-73.973366,Unknown,0,1,0
40.742980,-73.972340,FDR DRIVE RAMP,0,1,0
40.702988,-73.945854,BROADWAY,0,1,0
40.844180,-73.902916,E 174 ST,0,1,0
40.714527,-73.974810,WILLIAMSBURG BRIDGE OUTER ROADWA,0,1,0
40.794178,-73.944860,LEXINGTON AVE,0,1,0
40.888615,-73.910190,HENRY HUDSON PARKWAY,0,1,0
40.790417,-73.951836,E 101 ST,0,1,0
40.839767,-73.905390,WEBSTER AVE,0,1,0
40.887930,-73.909380,OXFORD AVE,0,1,0
40.661880,-73.945564,BROOKLYN AVE,0,1,0
40.806915,-73.935560,E 129 ST,0,1,0
40.746845,-73.891430,ROOSEVELT AVE,0,1,0
40.846912,-73.938230,W 176 ST,0,1,0
40.755030,-73.872690,JUNCTION BLVD,0,1,0
40.822575,-73.930640,Unknown,0,1,0
40.755630,-73.815636,PARSONS BLVD,0,1,0
40.688847,-73.921180,HOWARD AVE,0,1,0
40.642490,-74.114090,Unknown,0,1,0
40.670810,-73.931984,Unknown,0,1,0
40.656246,-73.948480,Unknown,0,1,0
40.837654,-73.919510,Unknown,0,1,0
40.754030,-73.949295,Unknown,0,1,0
40.718033,-73.744790,214 ST,0,1,0
40.659107,-73.995750,25 ST,0,1,0
40.752920,-73.972664,Unknown,0,1,0
40.638317,-74.021040,BELT PARKWAY RAMP,0,1,0
40.661167,-73.879684,STANLEY AVE,0,1,0
40.788883,-73.783570,CROSS ISLAND PKWY,0,1,0
40.820396,-73.873010,Unknown,0,1,0
40.585335,-73.987480,CROPSEY AVE,0,1,0
40.592075,-73.962980,CRAWFORD AVE,0,1,0
40.606842,-74.015495,CROPSEY AVE,0,1,0
40.764343,-73.883180,86 ST,0,1,0
40.658350,-74.003610,GOWANUS EXPY (BQE),0,1,0
40.888554,-73.841060,E 233 ST,0,1,0
40.559200,-74.171720,WAINWRIGHT AVE,0,1,0
40.702595,-73.855290,WOODHAVEN BLVD,0,1,0
40.719055,-73.767624,DUNTON AVE,0,1,0
40.640770,-73.909120,GLENWOOD RD,0,1,0
40.776604,-73.946625,YORK AVE,0,1,0
40.740444,-73.994590,W 19 ST,0,2,0
40.851310,-73.907120,Unknown,0,1,0
40.579803,-73.971830,W 5 ST,0,1,0
40.768494,-73.781685,CLEARVIEW EXPY,0,1,0
40.783120,-73.913230,Unknown,0,1,0
40.693142,-73.921990,MENAHAN ST,0,1,0
40.614410,-73.941500,AVENUE P,0,1,0
40.769558,-73.992190,Unknown,0,1,0
40.639996,-74.024420,BELT PARKWAY,0,1,0
40.743515,-73.833740,HORACE HARDING EXPY,0,1,0
40.733540,-73.869415,Unknown,0,1,0
40.812675,-73.881870,Unknown,0,1,0
40.760532,-73.845535,Unknown,0,1,0
40.654740,-73.906920,ROCKAWAY AVE,0,1,0
40.674503,-73.837720,HAWTREE ST,0,1,0
40.574867,-74.167470,Unknown,0,1,0
40.651733,-73.930380,UTICA AVE,0,1,0
40.719540,-73.959175,Unknown,0,1,0
40.688400,-73.951170,GREENE AVE,0,1,0
40.779846,-73.955986,Unknown,0,1,0
40.836414,-73.942410,Unknown,0,1,0
40.768044,-73.931090,Unknown,0,1,0
40.786140,-73.939290,FDR DRIVE,0,1,0
40.602196,-73.755226,BEACH 22 ST,0,1,0
40.781780,-73.985070,W 74 ST,0,1,0
40.634200,-74.161385,Unknown,0,1,0
40.738830,-73.983150,E 23 ST,0,1,0
40.734272,-73.862595,HORACE HARDING EXPY,0,1,0
40.698105,-73.933700,BUSHWICK AVE,0,1,0
40.834743,-73.859140,Unknown,0,1,0
40.834164,-73.922220,RIVER AVE,0,1,0
40.678345,-73.921840,Unknown,0,1,0
40.661130,-73.947464,Unknown,0,1,0
40.819576,-73.820720,QUINCY AVE,0,1,0
40.874992,-73.818460,HUTCHINSON RIVER PARKWAY,0,1,0
40.677032,-73.824680,ROCKAWAY BLVD,0,1,0
40.610950,-73.953600,OCEAN AVE,0,1,0
40.861755,-73.910370,Unknown,0,1,0
40.668640,-73.738090,BELT PARKWAY EXIT 24 A WB,0,1,0
40.697556,-73.837680,Unknown,0,1,0
40.588947,-73.971990,Unknown,0,1,0
40.578125,-73.959015,BRIGHTON 11 ST,0,1,0
40.741356,-73.989130,E 23 ST,0,1,0
40.688137,-73.988335,Unknown,0,1,0
40.607290,-74.140854,S GANNON AVE,0,1,0
40.758980,-73.993935,W 42 ST,0,1,0
40.715508,-73.996750,Unknown,0,1,0
40.607327,-74.087970,Unknown,0,1,0
40.699600,-73.841500,108 ST,0,1,0
40.895470,-73.877120,E 233 ST,0,1,0
40.881565,-73.879110,Unknown,0,1,0
40.657696,-73.899315,Unknown,0,1,0
40.703293,-73.796090,GUY R BREWER BLVD,0,1,0
40.670727,-73.886086,SUTTER AVE,0,1,0
40.832367,-73.829710,BRUCKNER EXPRESSWAY,0,1,0
40.767464,-73.883340,Unknown,0,1,0
40.683037,-73.977140,Unknown,0,1,0
40.666676,-73.861330,Unknown,0,1,0
40.530930,-74.156940,Unknown,0,1,0
40.589935,-74.145670,ASHWORTH AVE,0,1,0
40.707890,-73.846520,JACKIE ROBINSON PKWY,0,1,0
40.661690,-73.961426,FLATBUSH AVE,0,2,0
40.822330,-73.941110,Unknown,0,1,0
40.708134,-73.787890,Unknown,0,1,0
40.691536,-73.999120,BROOKLYN QUEENS EXPRESSWAY,0,1,0
40.901886,-73.841000,Unknown,0,1,0
40.662777,-73.933334,Unknown,0,1,0
40.742176,-73.981600,Unknown,0,1,0
40.757793,-73.715940,Unknown,0,1,0
40.624165,-73.917750,RALPH AVE,0,1,0
40.700726,-73.941930,FLUSHING AVE,0,1,0
40.627373,-74.130990,JEWETT AVE,0,1,0
40.673428,-73.757195,139 AVE,0,1,0
40.681084,-73.890920,Unknown,0,1,0
40.816555,-73.919540,E 149 ST,0,2,0
40.745730,-73.902115,ROOSEVELT AVE,0,1,0
40.627796,-74.149130,Unknown,0,1,0
40.868484,-73.918560,BROADWAY,0,1,0
40.660084,-73.903190,Unknown,0,1,0
40.629690,-73.900510,AVENUE N,0,1,0
40.636086,-74.026800,Unknown,0,1,0
40.680790,-73.991730,UNION ST,0,1,0
40.849842,-73.934970,WADSWORTH AVE,0,1,0
40.795580,-73.964950,Unknown,0,1,0
40.845253,-73.920230,CROSS BRONX EXPY,0,1,0
40.650210,-73.959980,E 21 ST,0,1,0
40.827076,-73.851710,BRUCKNER EXPRESSWAY,0,1,0
40.607666,-74.033600,BELT PARKWAY,0,1,0
40.614940,-74.127410,KEMBALL AVE,0,1,0
40.833965,-73.862890,WHITE PLAINS RD,0,1,0
40.680313,-73.842020,ROCKAWAY BLVD,0,1,0
40.578236,-73.991560,NEPTUNE AVE,0,1,0
40.711200,-73.959850,Unknown,0,1,0
40.622765,-73.979360,54 ST,0,1,0
40.751545,-73.870840,JUNCTION BLVD,0,1,0
40.842766,-73.845930,E TREMONT AVE,0,1,0
40.873383,-73.889370,JEROME AVE,0,1,0
40.579960,-74.166800,Unknown,0,1,0
40.654003,-73.979930,TERRACE PL,0,1,0
40.677982,-73.872110,CONDUIT BLVD,0,1,0
40.730938,-73.981990,Unknown,0,1,0
40.773464,-73.923150,23 ST,0,1,0
40.661957,-73.840860,Unknown,0,1,0
40.670082,-73.914955,Unknown,0,1,0
40.636670,-74.136710,Unknown,0,1,0
40.806698,-73.910780,E 141 ST,0,1,0
40.789190,-73.947220,Unknown,0,1,0
40.713947,-73.938040,Unknown,0,1,0
40.829956,-73.930084,WOODYCREST AVE,0,1,0
40.836178,-73.884250,E 174 ST,0,1,0
40.683083,-73.975980,Unknown,0,1,0
40.676487,-73.821320,ROCKAWAY BLVD,0,1,0
40.869190,-73.879750,Unknown,0,1,0
40.630180,-73.965004,Unknown,0,1,0
40.749430,-73.935650,Unknown,0,1,0
40.659428,-73.883740,HENDRIX ST,0,1,0
40.626156,-73.946570,Unknown,0,1,0
40.739513,-73.984740,E 23 ST,0,1,0
40.702110,-73.951190,Unknown,0,1,0
40.676174,-73.791565,Unknown,0,1,0
40.673576,-73.733574,BROOKVILLE BOULEVARD,0,1,0
40.601010,-74.091500,COLUMBUS AVE,0,1,0
40.643520,-74.076150,RICHMOND TER,0,1,0
40.753242,-73.966610,1 AVE,0,1,0
40.681610,-73.772200,BAISLEY BLVD,0,1,0
40.740500,-73.942520,50 AVE,0,1,0
40.760353,-73.991234,9 AVE,0,1,0
40.805770,-73.961560,Unknown,0,1,0
40.687910,-73.919520,Unknown,0,1,0
40.806730,-73.871680,Unknown,0,2,0
40.657562,-73.890260,Unknown,0,1,0
40.611904,-73.957140,Unknown,0,1,0
40.813595,-73.924904,Unknown,0,1,0
40.752342,-73.982420,Unknown,0,1,0
40.700790,-73.960495,WYTHE AVE,0,1,0
40.758550,-73.829636,MAIN ST,0,1,0
40.628704,-73.919250,E 59 ST,0,1,0
40.623592,-73.975800,MCDONALD AVE,0,1,0
40.719170,-73.948530,BAYARD ST,0,1,0
40.870030,-73.840740,KINGSLAND AVE,0,1,0
40.624990,-74.144030,FOREST AVE,0,2,0
40.837894,-73.881380,CROSS BRONX EXPY,0,1,0
40.632070,-73.936660,Unknown,0,1,0
40.842110,-73.825570,BRUCKNER EXPRESSWAY,0,1,0
40.643276,-74.077040,Unknown,0,1,0
40.673542,-73.883934,Unknown,0,1,0
40.736885,-73.978540,E 23 ST,0,1,0
40.856106,-73.891520,E 185 ST,0,1,0
40.682392,-73.876620,FULTON ST,0,1,0
40.683353,-73.841194,103 AVE,0,1,0
40.760870,-73.732150,LONG ISLAND EXPRESSWAY,0,2,0
40.762850,-73.966020,Unknown,0,1,0
40.646626,-74.020580,Unknown,0,1,0
40.629510,-73.944150,FLATBUSH AVE,0,1,0
40.862816,-73.907550,LORING PL N,0,1,0
40.804840,-73.912790,E 138 ST,0,1,0
40.632870,-74.160450,Unknown,0,1,0
40.816177,-73.930910,MAJOR DEEGAN EXPRESSWAY,0,1,0
40.776546,-73.923760,HOYT AVE N,0,1,0
40.742496,-73.873360,CORONA AVE,0,1,0
40.887170,-73.863360,Unknown,0,1,0
40.690857,-73.892440,Unknown,0,1,0
40.724693,-73.754090,212 ST,0,1,0
40.604343,-74.010240,Unknown,0,1,0
40.759632,-73.901470,30 AVENUE,0,1,0
40.616547,-74.026070,BROOKLYN QUEENS EXPRESSWAY,0,1,0
40.882877,-73.904950,CORLEAR AVE,0,1,0
40.727840,-73.832830,VAN WYCK EXPY,0,1,0
40.680600,-73.909400,Unknown,0,1,0
40.827812,-73.925930,E 161 ST,0,1,0
40.796680,-73.934910,E 117 ST,0,1,0
40.698040,-73.962840,FLUSHING AVE,0,1,0
40.826275,-73.859700,BRUCKNER BLVD,0,1,0
40.678170,-73.738010,Unknown,0,1,0
40.820680,-73.915855,Unknown,0,1,0
40.804886,-73.962470,AMSTERDAM AVE,0,1,0
40.766960,-73.776790,210 ST,0,1,0
40.758205,-73.777405,CLEARVIEW EXPRESSWAY,0,1,0
40.685867,-73.981650,Unknown,0,1,0
40.836437,-73.918410,WALTON AVE,0,1,0
40.712200,-73.862076,METROPOLITAN AVE,0,1,0
40.530186,-74.230255,Unknown,0,1,0
40.753796,-73.966450,Unknown,0,1,0
40.769352,-73.832570,31 RD,0,1,0
40.743305,-73.993340,Unknown,0,1,0
40.710700,-73.984700,SOUTH ST,0,1,0
40.760094,-73.990350,Unknown,0,1,0
40.734188,-74.007420,Unknown,0,1,0
40.600540,-73.986180,Unknown,0,1,0
40.709200,-73.991900,MANHATTAN BR UPPER,0,1,0
40.585050,-73.926330,Unknown,0,1,0
40.572876,-73.994900,W 29 ST,0,1,0
40.678787,-73.844250,CROSS BAY BLVD,0,1,0
40.882220,-73.880455,E GUN HILL RD,0,1,0
40.763588,-73.971410,E 59 ST,0,1,0
40.761790,-73.957440,YORK AVE,0,1,0
40.741447,-73.846030,GRAND CENTRAL PKWY,0,1,0
40.758366,-73.831535,40 RD,0,1,0
40.711220,-73.728264,HEMPSTEAD AVE,0,1,0
40.593304,-73.939690,Unknown,0,1,0
40.668770,-73.900110,Unknown,0,1,0
40.729660,-73.958670,Unknown,0,1,0
40.703957,-73.734220,113 AVE,0,1,0
40.665417,-73.965355,Unknown,0,2,0
40.841360,-73.864270,Unknown,0,1,0
40.835520,-73.877495,Unknown,0,1,0
40.809410,-73.880295,HALLECK ST,0,2,0
40.676937,-73.921820,ATLANTIC AVE,0,1,0
40.704310,-73.913290,CYPRESS AVE,0,1,0
40.741642,-73.997440,7 AVE,0,1,0
40.791557,-73.938650,E 109 ST,0,1,0
40.680640,-73.953370,BEDFORD AVE,0,1,0
40.640180,-74.021790,GOWANUS EXPY (BQE),0,1,0
40.642120,-74.075240,BAY ST,0,1,0
40.643246,-73.948760,CLARENDON RD,0,1,0
40.876534,-73.870760,BRONX RIVER PARKWAY,0,1,0
40.896496,-73.845990,EDSON AVE,0,1,0
40.630646,-74.163460,Unknown,0,1,0
40.704983,-73.952530,RUTLEDGE ST,0,1,0
40.894660,-73.861360,E 233 ST,0,2,0
40.586414,-73.968500,E 1 ST,0,1,0
40.701840,-73.822105,130 ST,0,1,0
40.722343,-73.777170,GRAND CENTRAL PKWY,0,1,0
40.675260,-73.882020,ESSEX ST,0,1,0
40.692993,-73.955826,BEDFORD AVE,0,1,0
40.834656,-73.888070,Unknown,0,1,0
